square_id,time_interval,internet_traffic
4159,2013-11-01 03:00:00,164.46248
4159,2013-11-01 03:10:00,158.98093
4159,2013-11-01 03:10:00,0.4213868
4159,2013-11-01 03:20:00,168.7961
4159,2013-11-01 03:20:00,0.4213868
4159,2013-11-01 03:30:00,149.31512
4159,2013-11-01 03:40:00,168.44705
4159,2013-11-01 03:40:00,0.48138633
4159,2013-11-01 03:50:00,155.03287
4159,2013-11-01 03:50:00,0.4213868
4159,2013-11-01 04:00:00,155.57454
4159,2013-11-01 04:10:00,199.37456
4159,2013-11-01 04:10:00,0.006651706
4159,2013-11-01 04:20:00,147.69048
4159,2013-11-01 04:20:00,0.4213868
4159,2013-11-01 04:30:00,144.1198
4159,2013-11-01 04:30:00,0.006651706
4159,2013-11-01 04:40:00,159.8122
4159,2013-11-01 04:50:00,137.87375
4159,2013-11-01 04:50:00,0.29327068
4159,2013-11-01 05:00:00,136.6943
4159,2013-11-01 05:00:00,0.4213868
4159,2013-11-01 05:10:00,148.21376
4159,2013-11-01 05:20:00,141.27202
4159,2013-11-01 05:20:00,0.006651706
4159,2013-11-01 05:30:00,124.5936
4159,2013-11-01 05:30:00,0.4213868
4159,2013-11-01 05:40:00,165.19193
4159,2013-11-01 05:50:00,122.0555
4159,2013-11-01 06:00:00,125.73431
4159,2013-11-01 06:00:00,0.4213868
4159,2013-11-01 06:10:00,130.9877
4159,2013-11-01 06:20:00,127.05454
4159,2013-11-01 06:30:00,136.49104
4159,2013-11-01 06:40:00,128.3652
4159,2013-11-01 06:40:00,0.4213868
4159,2013-11-01 06:40:00,0.006651706
4159,2013-11-01 06:50:00,122.51451
4159,2013-11-01 06:50:00,0.4213868
4159,2013-11-01 07:00:00,120.360794
4159,2013-11-01 07:00:00,0.4213868
4159,2013-11-01 07:10:00,128.56693
4159,2013-11-01 07:10:00,0.4213868
4159,2013-11-01 07:20:00,147.3943
4159,2013-11-01 07:30:00,133.762
4159,2013-11-01 07:30:00,0.4213868
4159,2013-11-01 07:40:00,0.4213868
4159,2013-11-01 07:40:00,130.94261
4159,2013-11-01 07:40:00,0.4213868
4159,2013-11-01 07:50:00,134.44704
4159,2013-11-01 07:50:00,0.0055768173
4159,2013-11-01 07:50:00,0.4213868
4159,2013-11-01 08:00:00,139.11931
4159,2013-11-01 08:10:00,130.93704
4159,2013-11-01 08:10:00,0.4213868
4159,2013-11-01 08:20:00,0.006651706
4159,2013-11-01 08:20:00,146.47803
4159,2013-11-01 08:20:00,0.7146575
4159,2013-11-01 08:30:00,139.27298
4159,2013-11-01 08:30:00,0.006651706
4159,2013-11-01 08:40:00,153.12152
4159,2013-11-01 08:50:00,148.28574
4159,2013-11-01 08:50:00,0.4213868
4159,2013-11-01 09:00:00,174.57632
4159,2013-11-01 09:00:00,0.8427736
4159,2013-11-01 09:00:00,0.4213868
4159,2013-11-01 09:10:00,219.75519
4159,2013-11-01 09:20:00,136.4388
4159,2013-11-01 09:20:00,0.4213868
4159,2013-11-01 09:20:00,0.006651706
4159,2013-11-01 09:30:00,141.8388
4159,2013-11-01 09:30:00,0.4280385
4159,2013-11-01 09:40:00,142.27487
4159,2013-11-01 09:40:00,0.006651706
4159,2013-11-01 09:40:00,0.4213868
4159,2013-11-01 09:50:00,126.687515
4159,2013-11-01 09:50:00,0.4213868
4159,2013-11-01 09:50:00,0.29327068
4159,2013-11-01 10:00:00,0.015739262
4159,2013-11-01 10:00:00,158.62508
4159,2013-11-01 10:00:00,0.4213868
4159,2013-11-01 10:10:00,0.0055768173
4159,2013-11-01 10:10:00,207.24678
4159,2013-11-01 10:10:00,0.006651706
4159,2013-11-01 10:20:00,177.12836
4159,2013-11-01 10:20:00,0.4213868
4159,2013-11-01 10:20:00,0.4213868
4159,2013-11-01 10:30:00,180.26935
4159,2013-11-01 10:30:00,0.4213868
4159,2013-11-01 10:40:00,184.70203
4159,2013-11-01 10:40:00,0.006651706
4159,2013-11-01 10:50:00,0.8427736
4159,2013-11-01 10:50:00,125.492386
4159,2013-11-01 10:50:00,0.8427736
4159,2013-11-01 10:50:00,0.4213868
4159,2013-11-01 11:00:00,141.97017
4159,2013-11-01 11:00:00,0.006651706
4159,2013-11-01 11:00:00,0.4213868
4159,2013-11-01 11:00:00,0.006651706
4159,2013-11-01 11:10:00,0.006651706
4159,2013-11-01 11:10:00,157.16225
4159,2013-11-01 11:10:00,0.4213868
4159,2013-11-01 11:10:00,0.4280385
4159,2013-11-01 11:20:00,0.006651706
4159,2013-11-01 11:20:00,172.7849
4159,2013-11-01 11:20:00,0.006651706
4159,2013-11-01 11:30:00,194.09378
4159,2013-11-01 11:30:00,0.4213868
4159,2013-11-01 11:40:00,175.64897
4159,2013-11-01 11:50:00,139.46909
4159,2013-11-01 11:50:00,0.006651706
4159,2013-11-01 12:00:00,180.65375
4159,2013-11-01 12:00:00,0.4213868
4159,2013-11-01 12:10:00,0.0055768173
4159,2013-11-01 12:10:00,165.59958
4159,2013-11-01 12:20:00,0.4213868
4159,2013-11-01 12:20:00,157.78966
4159,2013-11-01 12:20:00,0.006651706
4159,2013-11-01 12:30:00,132.07857
4159,2013-11-01 12:30:00,0.4280385
4159,2013-11-01 12:40:00,147.85144
4159,2013-11-01 12:50:00,0.0055768173
4159,2013-11-01 12:50:00,151.09288
4159,2013-11-01 13:00:00,148.90787
4159,2013-11-01 13:00:00,0.006651706
4159,2013-11-01 13:10:00,139.59827
4159,2013-11-01 13:10:00,0.8427736
4159,2013-11-01 13:10:00,0.4213868
4159,2013-11-01 13:20:00,157.93304
4159,2013-11-01 13:30:00,203.506
4159,2013-11-01 13:30:00,0.006651706
4159,2013-11-01 13:40:00,195.37529
4159,2013-11-01 13:40:00,0.4213868
4159,2013-11-01 13:40:00,0.4213868
4159,2013-11-01 13:50:00,0.58654135
4159,2013-11-01 13:50:00,188.85094
4159,2013-11-01 14:00:00,151.51988
4159,2013-11-01 14:00:00,0.006651706
4159,2013-11-01 14:10:00,0.006651706
4159,2013-11-01 14:10:00,203.15964
4159,2013-11-01 14:10:00,0.48138633
4159,2013-11-01 14:10:00,0.4213868
4159,2013-11-01 14:20:00,145.05064
4159,2013-11-01 14:20:00,0.4213868
4159,2013-11-01 14:30:00,0.29327068
4159,2013-11-01 14:30:00,165.30643
4159,2013-11-01 14:40:00,183.69632
4159,2013-11-01 14:40:00,0.4280385
4159,2013-11-01 14:40:00,0.4213868
4159,2013-11-01 14:50:00,184.59526
4159,2013-11-01 15:00:00,0.0055768173
4159,2013-11-01 15:00:00,195.75793
4159,2013-11-01 15:00:00,0.4213868
4159,2013-11-01 15:10:00,176.22647
4159,2013-11-01 15:10:00,0.006651706
4159,2013-11-01 15:10:00,0.006651706
4159,2013-11-01 15:20:00,0.29327068
4159,2013-11-01 15:20:00,192.33368
4159,2013-11-01 15:20:00,0.4213868
4159,2013-11-01 15:30:00,168.1584
4159,2013-11-01 15:40:00,187.02054
4159,2013-11-01 15:40:00,0.006651706
4159,2013-11-01 15:50:00,238.08357
4159,2013-11-01 15:50:00,0.4213868
4159,2013-11-01 16:00:00,232.43587
4159,2013-11-01 16:00:00,0.7213092
4159,2013-11-01 16:10:00,220.27345
4159,2013-11-01 16:10:00,0.006651706
4159,2013-11-01 16:10:00,0.4213868
4159,2013-11-01 16:20:00,0.4213868
4159,2013-11-01 16:20:00,165.53268
4159,2013-11-01 16:20:00,0.4213868
4159,2013-11-01 16:30:00,0.4213868
4159,2013-11-01 16:30:00,0.011153635
4159,2013-11-01 16:30:00,203.51701
4159,2013-11-01 16:30:00,0.48138633
4159,2013-11-01 16:30:00,0.4213868
4159,2013-11-01 16:40:00,0.02230727
4159,2013-11-01 16:40:00,166.38426
4159,2013-11-01 16:40:00,0.006651706
4159,2013-11-01 16:40:00,0.006651706
4159,2013-11-01 16:50:00,0.4213868
4159,2013-11-01 16:50:00,130.76239
4159,2013-11-01 16:50:00,0.013303412
4159,2013-11-01 17:00:00,122.96358
4159,2013-11-01 17:00:00,0.4213868
4159,2013-11-01 17:00:00,0.7146575
4159,2013-11-01 17:00:00,0.006651706
4159,2013-11-01 17:10:00,134.46294
4159,2013-11-01 17:10:00,0.006651706
4159,2013-11-01 17:10:00,0.2999224
4159,2013-11-01 17:20:00,123.587
4159,2013-11-01 17:20:00,0.4280385
4159,2013-11-01 17:30:00,175.69485
4159,2013-11-01 17:30:00,0.4213868
4159,2013-11-01 17:40:00,160.50745
4159,2013-11-01 17:50:00,0.4213868
4159,2013-11-01 17:50:00,147.89517
4159,2013-11-01 17:50:00,0.006651706
4159,2013-11-01 18:00:00,134.69919
4159,2013-11-01 18:00:00,0.4213868
4159,2013-11-01 18:00:00,0.4280385
4159,2013-11-01 18:10:00,140.16911
4159,2013-11-01 18:10:00,0.29327068
4159,2013-11-01 18:20:00,164.84473
4159,2013-11-01 18:20:00,0.013303412
4159,2013-11-01 18:20:00,0.006651706
4159,2013-11-01 18:30:00,147.72122
4159,2013-11-01 18:40:00,176.19936
4159,2013-11-01 18:40:00,0.4213868
4159,2013-11-01 18:40:00,0.2999224
4159,2013-11-01 18:50:00,132.64821
4159,2013-11-01 18:50:00,0.013303412
4159,2013-11-01 18:50:00,0.29327068
4159,2013-11-01 19:00:00,140.68727
4159,2013-11-01 19:00:00,2.4385445
4159,2013-11-01 19:10:00,172.42902
4159,2013-11-01 19:10:00,0.4213868
4159,2013-11-01 19:20:00,145.49692
4159,2013-11-01 19:20:00,0.4213868
4159,2013-11-01 19:20:00,0.006651706
4159,2013-11-01 19:30:00,200.45966
4159,2013-11-01 19:30:00,0.015739262
4159,2013-11-01 19:40:00,139.36142
4159,2013-11-01 19:40:00,0.4213868
4159,2013-11-01 19:50:00,148.12724
4159,2013-11-01 19:50:00,0.006651706
4159,2013-11-01 20:00:00,137.63098
4159,2013-11-01 20:10:00,149.76212
4159,2013-11-01 20:10:00,0.4213868
4159,2013-11-01 20:20:00,138.3986
4159,2013-11-01 20:30:00,151.9266
4159,2013-11-01 20:40:00,168.34367
4159,2013-11-01 20:40:00,0.006651706
4159,2013-11-01 20:50:00,139.62459
4159,2013-11-01 20:50:00,0.4213868
4159,2013-11-01 21:00:00,129.30383
4159,2013-11-01 21:10:00,147.38762
4159,2013-11-01 21:10:00,0.006651706
4159,2013-11-01 21:20:00,141.61346
4159,2013-11-01 21:20:00,0.4213868
4159,2013-11-01 21:20:00,0.4213868
4159,2013-11-01 21:30:00,136.114
4159,2013-11-01 21:40:00,129.52118
4159,2013-11-01 21:40:00,0.4213868
4159,2013-11-01 21:50:00,139.68512
4159,2013-11-01 21:50:00,0.4213868
4159,2013-11-01 21:50:00,0.4213868
4159,2013-11-01 22:00:00,145.98947
4159,2013-11-01 22:10:00,207.30939
4159,2013-11-01 22:10:00,0.4213868
4159,2013-11-01 22:10:00,0.4213868
4159,2013-11-01 22:20:00,161.9064
4159,2013-11-01 22:20:00,0.4213868
4159,2013-11-01 22:30:00,147.60649
4159,2013-11-01 22:40:00,145.56383
4159,2013-11-01 22:50:00,143.41002
4159,2013-11-01 22:50:00,0.4213868
4159,2013-11-01 23:00:00,189.51198
4159,2013-11-01 23:00:00,0.006651706
4159,2013-11-01 23:10:00,144.22232
4159,2013-11-01 23:20:00,166.84653
4159,2013-11-01 23:20:00,0.7146575
4159,2013-11-01 23:30:00,0.006651706
4159,2013-11-01 23:30:00,180.9683
4159,2013-11-01 23:30:00,0.4213868
4159,2013-11-01 23:40:00,164.30121
4159,2013-11-01 23:50:00,0.8427736
4159,2013-11-01 23:50:00,140.34256
4159,2013-11-02 00:00:00,151.29782
4159,2013-11-02 00:00:00,0.8427736
4159,2013-11-02 00:10:00,0.006651706
4159,2013-11-02 00:10:00,146.01675
4159,2013-11-02 00:10:00,0.006651706
4159,2013-11-02 00:20:00,127.6552
4159,2013-11-02 00:30:00,133.58302
4159,2013-11-02 00:30:00,0.4213868
4159,2013-11-02 00:40:00,0.006651706
4159,2013-11-02 00:40:00,115.98233
4159,2013-11-02 00:40:00,0.4213868
4159,2013-11-02 00:40:00,0.015739262
4159,2013-11-02 00:50:00,112.56753
4159,2013-11-02 01:00:00,119.70527
4159,2013-11-02 01:10:00,109.40905
4159,2013-11-02 01:10:00,0.4213868
4159,2013-11-02 01:20:00,107.53997
4159,2013-11-02 01:30:00,112.06507
4159,2013-11-02 01:40:00,105.18471
4159,2013-11-02 01:40:00,0.4213868
4159,2013-11-02 01:40:00,0.29327068
4159,2013-11-02 01:50:00,101.38106
4159,2013-11-02 02:00:00,105.701904
4159,2013-11-02 02:10:00,94.52524
4159,2013-11-02 02:10:00,0.4213868
4159,2013-11-02 02:10:00,0.4213868
4159,2013-11-02 02:20:00,97.65385
4159,2013-11-02 02:30:00,97.14236
4159,2013-11-02 02:40:00,100.729546
4159,2013-11-02 02:50:00,91.87536
4159,2013-11-02 02:50:00,0.4213868
4159,2013-11-02 03:00:00,94.79659
4159,2013-11-02 03:10:00,92.89135
4159,2013-11-02 03:20:00,89.62499
4159,2013-11-02 03:20:00,0.4213868
4159,2013-11-02 03:30:00,95.19556
4159,2013-11-02 03:40:00,89.9528
4159,2013-11-02 03:50:00,88.76512
4159,2013-11-02 03:50:00,0.4213868
4159,2013-11-02 04:00:00,88.494286
4159,2013-11-02 04:10:00,90.42279
4159,2013-11-02 04:20:00,79.849304
4159,2013-11-02 04:20:00,0.4213868
4159,2013-11-02 04:20:00,0.015739262
4159,2013-11-02 04:30:00,81.28852
4159,2013-11-02 04:40:00,91.552505
4159,2013-11-02 04:50:00,88.11791
4159,2013-11-02 05:00:00,88.316444
4159,2013-11-02 05:00:00,0.4213868
4159,2013-11-02 05:00:00,0.015739262
4159,2013-11-02 05:10:00,89.58513
4159,2013-11-02 05:20:00,92.3825
4159,2013-11-02 05:30:00,0.4213868
4159,2013-11-02 05:30:00,88.94757
4159,2013-11-02 05:30:00,0.4213868
4159,2013-11-02 05:40:00,86.61322
4159,2013-11-02 05:50:00,87.313
4159,2013-11-02 06:00:00,86.47029
4159,2013-11-02 06:00:00,0.4213868
4159,2013-11-02 06:10:00,89.41506
4159,2013-11-02 06:10:00,0.49361485
4159,2013-11-02 06:20:00,0.4213868
4159,2013-11-02 06:20:00,0.4213868
4159,2013-11-02 06:20:00,100.23463
4159,2013-11-02 06:20:00,0.015739262
4159,2013-11-02 06:30:00,99.77521
4159,2013-11-02 06:30:00,0.015739262
4159,2013-11-02 06:40:00,116.55275
4159,2013-11-02 06:40:00,0.4213868
4159,2013-11-02 06:50:00,129.55136
4159,2013-11-02 07:00:00,116.05481
4159,2013-11-02 07:00:00,0.4213868
4159,2013-11-02 07:00:00,0.006651706
4159,2013-11-02 07:10:00,115.12303
4159,2013-11-02 07:10:00,0.8106309
4159,2013-11-02 07:10:00,0.4213868
4159,2013-11-02 07:20:00,105.05546
4159,2013-11-02 07:30:00,102.57538
4159,2013-11-02 07:40:00,124.29032
4159,2013-11-02 07:40:00,0.4213868
4159,2013-11-02 07:40:00,0.4213868
4159,2013-11-02 07:50:00,130.57654
4159,2013-11-02 08:00:00,0.4213868
4159,2013-11-02 08:00:00,122.38208
4159,2013-11-02 08:10:00,133.11862
4159,2013-11-02 08:20:00,0.2999224
4159,2013-11-02 08:20:00,226.96756
4159,2013-11-02 08:20:00,0.4213868
4159,2013-11-02 08:30:00,239.0456
4159,2013-11-02 08:30:00,0.4213868
4159,2013-11-02 08:40:00,145.75937
4159,2013-11-02 08:50:00,0.48138633
4159,2013-11-02 08:50:00,131.16942
4159,2013-11-02 08:50:00,0.015739262
4159,2013-11-02 08:50:00,0.4213868
4159,2013-11-02 08:50:00,0.4213868
4159,2013-11-02 08:50:00,0.015739262
4159,2013-11-02 09:00:00,173.00882
4159,2013-11-02 09:00:00,0.4213868
4159,2013-11-02 09:00:00,0.4213868
4159,2013-11-02 09:00:00,0.015739262
4159,2013-11-02 09:10:00,158.88194
4159,2013-11-02 09:10:00,0.015739262
4159,2013-11-02 09:20:00,163.37007
4159,2013-11-02 09:30:00,161.90662
4159,2013-11-02 09:40:00,158.73622
4159,2013-11-02 09:50:00,194.79591
4159,2013-11-02 09:50:00,0.015739262
4159,2013-11-02 09:50:00,0.4213868
4159,2013-11-02 10:00:00,136.2297
4159,2013-11-02 10:00:00,0.4213868
4159,2013-11-02 10:00:00,0.7146575
4159,2013-11-02 10:10:00,144.58429
4159,2013-11-02 10:10:00,0.4213868
4159,2013-11-02 10:10:00,0.2999224
4159,2013-11-02 10:20:00,148.52043
4159,2013-11-02 10:20:00,0.4213868
4159,2013-11-02 10:30:00,152.85301
4159,2013-11-02 10:30:00,0.8427736
4159,2013-11-02 10:30:00,1.2641604
4159,2013-11-02 10:40:00,0.29327068
4159,2013-11-02 10:40:00,154.76302
4159,2013-11-02 10:40:00,0.4213868
4159,2013-11-02 10:40:00,0.4213868
4159,2013-11-02 10:50:00,177.95741
4159,2013-11-02 10:50:00,0.4213868
4159,2013-11-02 11:00:00,161.48305
4159,2013-11-02 11:10:00,168.5214
4159,2013-11-02 11:10:00,0.006651706
4159,2013-11-02 11:20:00,172.88524
4159,2013-11-02 11:20:00,0.4213868
4159,2013-11-02 11:20:00,0.015739262
4159,2013-11-02 11:30:00,0.4213868
4159,2013-11-02 11:30:00,154.37477
4159,2013-11-02 11:30:00,0.4213868
4159,2013-11-02 11:40:00,134.7857
4159,2013-11-02 11:40:00,0.4213868
4159,2013-11-02 11:40:00,0.031478524
4159,2013-11-02 11:50:00,132.7719
4159,2013-11-02 11:50:00,0.4213868
4159,2013-11-02 11:50:00,0.4213868
4159,2013-11-02 12:00:00,119.17168
4159,2013-11-02 12:00:00,0.015739262
4159,2013-11-02 12:10:00,0.015739262
4159,2013-11-02 12:10:00,121.81013
4159,2013-11-02 12:10:00,0.4213868
4159,2013-11-02 12:10:00,0.4213868
4159,2013-11-02 12:20:00,115.72829
4159,2013-11-02 12:20:00,0.015739262
4159,2013-11-02 12:20:00,0.4213868
4159,2013-11-02 12:30:00,126.929565
4159,2013-11-02 12:40:00,112.033295
4159,2013-11-02 12:40:00,0.015739262
4159,2013-11-02 12:40:00,0.4213868
4159,2013-11-02 12:50:00,0.4213868
4159,2013-11-02 12:50:00,0.0055768173
4159,2013-11-02 12:50:00,114.00506
4159,2013-11-02 12:50:00,0.012228523
4159,2013-11-02 12:50:00,0.4213868
4159,2013-11-02 12:50:00,0.4213868
4159,2013-11-02 12:50:00,0.006651706
4159,2013-11-02 12:50:00,0.0055768173
4159,2013-11-02 13:00:00,0.29327068
4159,2013-11-02 13:00:00,122.39761
4159,2013-11-02 13:00:00,0.43712607
4159,2013-11-02 13:10:00,136.41135
4159,2013-11-02 13:20:00,143.22789
4159,2013-11-02 13:20:00,0.4213868
4159,2013-11-02 13:30:00,145.49643
4159,2013-11-02 13:30:00,1.6855472
4159,2013-11-02 13:30:00,0.015739262
4159,2013-11-02 13:40:00,188.2442
4159,2013-11-02 13:40:00,0.7146575
4159,2013-11-02 13:40:00,0.8427736
4159,2013-11-02 13:50:00,0.011153635
4159,2013-11-02 13:50:00,161.31543
4159,2013-11-02 13:50:00,0.4213868
4159,2013-11-02 14:00:00,138.46428
4159,2013-11-02 14:10:00,138.55315
4159,2013-11-02 14:10:00,0.006651706
4159,2013-11-02 14:10:00,0.015739262
4159,2013-11-02 14:20:00,146.46968
4159,2013-11-02 14:20:00,0.015739262
4159,2013-11-02 14:30:00,162.49567
4159,2013-11-02 14:40:00,0.4213868
4159,2013-11-02 14:40:00,196.55954
4159,2013-11-02 14:40:00,0.2999224
4159,2013-11-02 14:50:00,0.4213868
4159,2013-11-02 14:50:00,122.86744
4159,2013-11-02 14:50:00,0.4213868
4159,2013-11-02 14:50:00,0.4213868
4159,2013-11-02 14:50:00,0.015739262
4159,2013-11-02 14:50:00,0.006651706
4159,2013-11-02 15:00:00,182.95656
4159,2013-11-02 15:00:00,0.7146575
4159,2013-11-02 15:00:00,0.4213868
4159,2013-11-02 15:10:00,0.006651706
4159,2013-11-02 15:10:00,166.2259
4159,2013-11-02 15:20:00,146.5621
4159,2013-11-02 15:20:00,0.93425167
4159,2013-11-02 15:30:00,201.02345
4159,2013-11-02 15:40:00,134.369
4159,2013-11-02 15:50:00,134.80098
4159,2013-11-02 15:50:00,0.48138633
4159,2013-11-02 15:50:00,0.015739262
4159,2013-11-02 16:00:00,153.41235
4159,2013-11-02 16:10:00,151.53165
4159,2013-11-02 16:10:00,0.29327068
4159,2013-11-02 16:20:00,0.29327068
4159,2013-11-02 16:20:00,149.334
4159,2013-11-02 16:20:00,0.8427736
4159,2013-11-02 16:30:00,0.4213868
4159,2013-11-02 16:30:00,186.93558
4159,2013-11-02 16:30:00,1.0236675
4159,2013-11-02 16:40:00,163.02687
4159,2013-11-02 16:40:00,0.29327068
4159,2013-11-02 16:50:00,143.5571
4159,2013-11-02 17:00:00,158.37202
4159,2013-11-02 17:00:00,0.4213868
4159,2013-11-02 17:00:00,0.29327068
4159,2013-11-02 17:10:00,164.29034
4159,2013-11-02 17:10:00,0.013303412
4159,2013-11-02 17:20:00,153.56705
4159,2013-11-02 17:20:00,0.0055768173
4159,2013-11-02 17:20:00,0.4213868
4159,2013-11-02 17:20:00,1.1360443
4159,2013-11-02 17:30:00,164.84015
4159,2013-11-02 17:40:00,246.37418
4159,2013-11-02 17:40:00,0.4213868
4159,2013-11-02 17:50:00,159.39148
4159,2013-11-02 17:50:00,0.4213868
4159,2013-11-02 17:50:00,0.4213868
4159,2013-11-02 18:00:00,190.3882
4159,2013-11-02 18:00:00,0.006651706
4159,2013-11-02 18:00:00,0.4213868
4159,2013-11-02 18:00:00,0.90277314
4159,2013-11-02 18:10:00,183.3617
4159,2013-11-02 18:10:00,0.4213868
4159,2013-11-02 18:10:00,0.7146575
4159,2013-11-02 18:20:00,181.03557
4159,2013-11-02 18:20:00,0.4213868
4159,2013-11-02 18:20:00,0.4213868
4159,2013-11-02 18:20:00,0.4213868
4159,2013-11-02 18:30:00,0.4213868
4159,2013-11-02 18:30:00,177.703
4159,2013-11-02 18:30:00,0.006651706
4159,2013-11-02 18:40:00,188.53012
4159,2013-11-02 18:40:00,0.4213868
4159,2013-11-02 18:50:00,185.64436
4159,2013-11-02 19:00:00,0.013303412
4159,2013-11-02 19:00:00,205.44472
4159,2013-11-02 19:00:00,0.031478524
4159,2013-11-02 19:10:00,183.05295
4159,2013-11-02 19:10:00,0.4213868
4159,2013-11-02 19:20:00,162.02225
4159,2013-11-02 19:20:00,0.006651706
4159,2013-11-02 19:20:00,0.006651706
4159,2013-11-02 19:30:00,188.60866
4159,2013-11-02 19:30:00,1.2641604
4159,2013-11-02 19:40:00,174.41646
4159,2013-11-02 19:40:00,0.015739262
4159,2013-11-02 19:40:00,0.8427736
4159,2013-11-02 19:50:00,147.73795
4159,2013-11-02 19:50:00,0.0055768173
4159,2013-11-02 19:50:00,0.29327068
4159,2013-11-02 19:50:00,0.29327068
4159,2013-11-02 20:00:00,175.83391
4159,2013-11-02 20:10:00,145.55556
4159,2013-11-02 20:20:00,0.006651706
4159,2013-11-02 20:20:00,180.53523
4159,2013-11-02 20:20:00,0.29327068
4159,2013-11-02 20:30:00,149.85567
4159,2013-11-02 20:40:00,0.4213868
4159,2013-11-02 20:40:00,160.01526
4159,2013-11-02 20:50:00,153.92587
4159,2013-11-02 21:00:00,0.006651706
4159,2013-11-02 21:00:00,201.56618
4159,2013-11-02 21:10:00,176.84782
4159,2013-11-02 21:10:00,0.4213868
4159,2013-11-02 21:20:00,155.92752
4159,2013-11-02 21:20:00,0.4213868
4159,2013-11-02 21:20:00,0.4213868
4159,2013-11-02 21:30:00,0.4213868
4159,2013-11-02 21:30:00,194.79999
4159,2013-11-02 21:30:00,0.006651706
4159,2013-11-02 21:40:00,0.015739262
4159,2013-11-02 21:40:00,175.50021
4159,2013-11-02 21:50:00,142.69145
4159,2013-11-02 21:50:00,0.4213868
4159,2013-11-02 22:00:00,154.23233
4159,2013-11-02 22:00:00,0.8106309
4159,2013-11-02 22:00:00,0.29327068
4159,2013-11-02 22:00:00,0.006651706
4159,2013-11-02 22:10:00,192.86595
4159,2013-11-02 22:20:00,0.4213868
4159,2013-11-02 22:20:00,0.013303412
4159,2013-11-02 22:20:00,181.89333
4159,2013-11-02 22:30:00,172.95198
4159,2013-11-02 22:30:00,0.4213868
4159,2013-11-02 22:40:00,0.006651706
4159,2013-11-02 22:40:00,187.04663
4159,2013-11-02 22:40:00,0.29327068
4159,2013-11-02 22:50:00,126.910835
4159,2013-11-02 23:00:00,149.6777
4159,2013-11-02 23:00:00,0.29327068
4159,2013-11-02 23:10:00,157.84819
4159,2013-11-02 23:10:00,0.29327068
4159,2013-11-02 23:10:00,0.29327068
4159,2013-11-02 23:20:00,0.29327068
4159,2013-11-02 23:20:00,141.32762
4159,2013-11-02 23:30:00,0.013303412
4159,2013-11-02 23:30:00,177.30144
4159,2013-11-02 23:30:00,0.8494253
4159,2013-11-02 23:40:00,164.61919
4159,2013-11-02 23:40:00,0.29327068
4159,2013-11-02 23:50:00,152.21692
4159,2013-11-02 23:50:00,0.4213868
4159,2013-11-03 00:00:00,181.04521
4159,2013-11-03 00:10:00,172.5707
4159,2013-11-03 00:10:00,0.2999224
4159,2013-11-03 00:20:00,151.84108
4159,2013-11-03 00:20:00,0.4213868
4159,2013-11-03 00:20:00,0.90277314
4159,2013-11-03 00:30:00,250.48335
4159,2013-11-03 00:40:00,0.006651706
4159,2013-11-03 00:40:00,165.9736
4159,2013-11-03 00:50:00,171.21634
4159,2013-11-03 00:50:00,0.29327068
4159,2013-11-03 00:50:00,0.8427736
4159,2013-11-03 01:00:00,167.66037
4159,2013-11-03 01:10:00,152.35843
